Time (s), X (km), Y (km), Z (km)
0.000000000000000000,2829.686181640000086190,6535.591658059999645047,663.934796949999963545
8.236175819348103389,2828.296178903754935163,6542.189572224433504744,602.788254055563356815
32.584742872530561897,2822.963839375428506173,6558.863052141154184937,421.776887596904884958
71.981551941935578043,2810.472672480860637734,6576.857228336516527634,128.366610822340931009
124.704773424365882306,2786.320550563054439408,6583.523625508091754455,-264.545844856993880967
188.450149546953326762,2745.855186212359058118,6564.950939265183478710,-738.415472746024306616
260.431701488888904805,2685.559970290187720821,6509.050432559421096812,-1269.463011394880140870
337.503490024501672906,2604.214026483152792935,6408.496822254349353898,-1830.025898976467942703
416.297108163311690987,2503.650870982244668994,6262.873902833850479510,-2390.822879716149145679
493.368896698924515931,2388.922035627616423881,6079.505751116688770708,-2923.730783491720103484
565.350448640860008709,2267.821615293559716520,5872.764054269762709737,-3404.414050146793215390
629.095824763447353689,2149.893762514217542048,5662.030211036457330920,-3814.136956315662700945
681.819046245877871115,2045.163196043908556021,5468.808329462475740002,-4140.339594790078990627
721.215855315282851734,1962.856841197611402094,5313.616430905167362653,-4375.964912035587076389
745.564422368465329782,1910.326081091929836475,5213.208928064867905050,-4517.918240052012151864
753.800598187813420736,1892.277022081607810833,5178.482397461965774710,-4565.280352394987858133
762.036774007161511690,1874.088651035495558972,5143.374619879231431696,-4612.305494775386250694
786.385341060343989739,1819.516845553280290915,5037.381512377922263113,-4749.321933125174837187
825.782150129748970357,1728.754742496375683913,4859.049343706389663566,-4964.494854374722308421
878.505371612179260410,1602.766471097692829062,4607.653385110906128830,-5239.283161406416184036
942.250747734766719077,1444.027648303808064156,4285.237517826488328865,-5550.311305112691115937
1014.232299676702268698,1257.176550865457102191,3898.569349778011201124,-5872.018738501684310904
1091.304088212315036799,1049.324965195529784978,3460.381109464226028649,-6179.834969728537544142
1170.097706351124998037,829.871446046971641408,2989.444535494550564181,-6453.366670269921996805
1247.169494886737993511,609.815193221141953472,2509.368020688114938821,-6678.928478055835512350
1319.151046828673315758,400.729939746604259199,2046.392479803807191274,-6850.810630237699115241
1382.896422951260774425,213.658622174734745158,1626.746551829491409080,-6970.963844309145315492
1435.619644433691291852,58.189456177189157415,1274.187445992384482452,-7047.192479167518285976
1475.016453503096272470,-58.122746305237782849,1008.187054658593524437,-7090.322861785050918115
1499.365020556278750519,-129.971353548780882647,842.916670220885066556,-7111.027456630029519147
1507.601196375626841473,-154.258418285213963372,786.884718913984329447,-7116.998874789439469168
